,dialogue_id,turn_id,n_clusters_user,n_clusters_system,n_clusters_final
4668,619,10,4.0,,4
4669,619,12,11.0,,11
4670,620,0,15.0,,15
4671,620,2,4.0,,4
4672,620,4,4.0,,4
4673,620,6,0.0,,0
4674,620,8,3.0,,3
4675,620,10,6.0,,6
4676,620,12,16.0,,16
4677,620,14,1.0,,1
4678,621,0,13.0,,13
4679,621,2,8.0,,8
4680,621,4,17.0,,17
4681,621,6,7.0,,7
4682,621,8,1.0,,1
4683,622,0,8.0,,8
4684,622,2,18.0,,18
4685,622,4,20.0,,20
4686,622,6,15.0,,15
4687,622,8,9.0,,9
4688,622,10,4.0,,4
4689,622,12,15.0,,15
4690,622,14,11.0,,11
4691,623,0,15.0,,15
4692,623,2,9.0,,9
4693,623,4,18.0,,18
4694,623,6,5.0,,5
4695,623,8,0.0,,0
4696,623,10,20.0,,20
4697,623,12,1.0,,1
4698,624,0,13.0,,13
4699,624,2,7.0,,7
4700,624,4,1.0,,1
4701,625,0,15.0,,15
4702,625,2,9.0,,9
4703,625,4,4.0,,4
4704,625,6,13.0,,13
4705,625,8,17.0,,17
4706,625,10,5.0,,5
4707,625,12,6.0,,6
4708,625,14,1.0,,1
4709,626,0,13.0,,13
4710,626,2,7.0,,7
4711,626,4,14.0,,14
4712,626,6,8.0,,8
4713,626,8,8.0,,8
4714,626,10,18.0,,18
4715,626,12,1.0,,1
4716,626,14,11.0,,11
4717,627,0,15.0,,15
4718,627,2,9.0,,9
4719,627,4,4.0,,4
4720,627,6,15.0,,15
4721,627,8,1.0,,1
4722,628,0,15.0,,15
4723,628,2,4.0,,4
4724,628,4,10.0,,10
4725,628,6,3.0,,3
4726,628,8,19.0,,19
4727,628,10,0.0,,0
4728,628,12,14.0,,14
4729,628,14,1.0,,1
4730,629,0,2.0,,2
4731,629,2,4.0,,4
4732,629,4,4.0,,4
4733,629,6,2.0,,2
4734,629,8,1.0,,1
4735,630,0,3.0,,3
4736,630,2,20.0,,20
4737,630,4,16.0,,16
4738,630,6,16.0,,16
4739,631,0,8.0,,8
4740,631,2,20.0,,20
4741,631,4,20.0,,20
4742,631,6,15.0,,15
4743,632,0,4.0,,4
4744,632,2,13.0,,13
4745,632,4,11.0,,11
4746,633,0,5.0,,5
4747,633,2,0.0,,0
4748,633,4,13.0,,13
4749,633,6,17.0,,17
4750,633,8,14.0,,14
4751,633,10,16.0,,16
4752,634,0,8.0,,8
4753,634,2,8.0,,8
4754,634,4,6.0,,6
4755,634,6,13.0,,13
4756,634,8,5.0,,5
4757,634,10,5.0,,5
4758,634,12,13.0,,13
4759,634,14,6.0,,6
4760,634,16,6.0,,6
4761,634,18,2.0,,2
4762,634,20,2.0,,2
4763,634,22,11.0,,11
4764,635,0,15.0,,15
4765,635,2,4.0,,4
4766,635,4,18.0,,18
4767,635,6,8.0,,8
4768,635,8,6.0,,6
4769,635,10,1.0,,1
4770,636,0,8.0,,8
4771,636,2,13.0,,13
4772,636,4,14.0,,14
4773,636,6,2.0,,2
4774,636,8,1.0,,1
4775,637,0,13.0,,13
4776,637,2,13.0,,13
4777,637,4,14.0,,14
4778,637,6,5.0,,5
4779,637,8,20.0,,20
4780,637,10,6.0,,6
4781,637,12,8.0,,8
4782,637,14,8.0,,8
4783,637,16,20.0,,20
4784,637,18,2.0,,2
4785,637,20,16.0,,16
4786,637,22,1.0,,1
4787,638,0,19.0,,19
4788,638,2,19.0,,19
4789,638,4,8.0,,8
4790,638,6,14.0,,14
4791,638,8,16.0,,16
4792,638,10,17.0,,17
4793,638,12,5.0,,5
4794,638,14,14.0,,14
4795,638,16,2.0,,2
4796,638,18,4.0,,4
4797,638,20,1.0,,1
4798,639,0,8.0,,8
4799,639,2,18.0,,18
4800,639,4,15.0,,15
4801,639,6,9.0,,9
4802,639,8,4.0,,4
4803,639,10,1.0,,1
4804,640,0,9.0,,9
4805,640,2,13.0,,13
4806,640,4,14.0,,14
4807,640,6,15.0,,15
4808,640,8,4.0,,4
4809,640,10,4.0,,4
4810,640,12,9.0,,9
4811,640,14,1.0,,1
4812,641,0,2.0,,2
4813,641,2,2.0,,2
4814,641,4,1.0,,1
4815,642,0,15.0,,15
4816,642,2,9.0,,9
4817,642,4,15.0,,15
4818,642,6,8.0,,8
4819,642,8,0.0,,0
4820,642,10,18.0,,18
4821,642,12,11.0,,11
4822,643,0,3.0,,3
4823,643,2,19.0,,19
4824,643,4,15.0,,15
4825,643,6,15.0,,15
4826,643,8,15.0,,15
4827,643,10,1.0,,1
4828,644,0,15.0,,15
4829,644,2,9.0,,9
4830,644,4,18.0,,18
4831,644,6,13.0,,13
4832,644,8,13.0,,13
4833,644,10,14.0,,14
4834,644,12,14.0,,14
4835,644,14,10.0,,10
4836,644,16,16.0,,16
4837,644,18,13.0,,13
4838,644,20,5.0,,5
4839,644,22,13.0,,13
4840,644,24,16.0,,16
4841,645,0,8.0,,8
4842,645,2,17.0,,17
4843,645,4,0.0,,0
4844,645,6,13.0,,13
4845,645,8,14.0,,14
4846,645,10,14.0,,14
4847,645,12,8.0,,8
4848,645,14,6.0,,6
4849,645,16,2.0,,2
4850,645,18,4.0,,4
4851,645,20,1.0,,1
4852,645,22,16.0,,16
4853,646,0,2.0,,2
4854,646,2,4.0,,4
4855,646,4,16.0,,16
4856,646,6,1.0,,1
4857,647,0,5.0,,5
4858,647,2,17.0,,17
4859,647,4,7.0,,7
4860,647,6,10.0,,10
4861,647,8,1.0,,1
4862,648,0,15.0,,15
4863,648,2,9.0,,9
4864,648,4,14.0,,14
4865,648,6,19.0,,19
4866,648,8,3.0,,3
4867,648,10,19.0,,19
4868,648,12,6.0,,6
4869,648,14,16.0,,16
4870,648,16,11.0,,11
4871,649,0,15.0,,15
4872,649,2,4.0,,4
4873,649,4,10.0,,10
4874,649,6,13.0,,13
4875,649,8,7.0,,7
4876,649,10,1.0,,1
4877,650,0,3.0,,3
4878,650,2,0.0,,0
4879,650,4,0.0,,0
4880,650,6,6.0,,6
4881,650,8,1.0,,1
4882,651,0,3.0,,3
4883,651,2,14.0,,14
4884,651,4,4.0,,4
4885,651,6,10.0,,10
4886,651,8,8.0,,8
4887,651,10,4.0,,4
4888,651,12,8.0,,8
4889,651,14,8.0,,8
4890,651,16,16.0,,16
4891,652,0,3.0,,3
4892,652,2,8.0,,8
4893,652,4,20.0,,20
4894,652,6,8.0,,8
4895,652,8,8.0,,8
4896,652,10,20.0,,20
4897,652,12,2.0,,2
4898,652,14,11.0,,11
4899,653,0,15.0,,15
4900,653,2,15.0,,15
4901,653,4,0.0,,0
4902,653,6,8.0,,8
4903,653,8,18.0,,18
4904,653,10,1.0,,1
4905,654,0,13.0,,13
4906,654,2,7.0,,7
4907,654,4,16.0,,16
4908,655,0,5.0,,5
4909,655,2,0.0,,0
4910,655,4,7.0,,7
4911,655,6,14.0,,14
4912,655,8,3.0,,3
4913,655,10,14.0,,14
4914,655,12,10.0,,10
4915,655,14,1.0,,1
4916,656,0,3.0,,3
4917,656,2,0.0,,0
4918,656,4,7.0,,7
4919,656,6,15.0,,15
4920,656,8,9.0,,9
4921,656,10,15.0,,15
4922,656,12,0.0,,0
4923,656,14,1.0,,1
4924,657,0,15.0,,15
4925,657,2,9.0,,9
4926,657,4,7.0,,7
4927,657,6,10.0,,10
4928,657,8,14.0,,14
4929,657,10,14.0,,14
4930,657,12,1.0,,1
4931,658,0,8.0,,8
4932,658,2,20.0,,20
4933,658,4,5.0,,5
4934,658,6,13.0,,13
4935,658,8,0.0,,0
4936,658,10,20.0,,20
4937,658,12,2.0,,2
4938,658,14,4.0,,4
4939,658,16,16.0,,16
4940,659,0,8.0,,8
4941,659,2,18.0,,18
4942,659,4,18.0,,18
4943,659,6,7.0,,7
4944,659,8,2.0,,2
4945,659,10,1.0,,1
4946,660,0,8.0,,8
4947,660,2,20.0,,20
4948,660,4,18.0,,18
4949,660,6,15.0,,15
4950,660,8,9.0,,9
4951,660,10,15.0,,15
4952,660,12,4.0,,4
4953,660,14,11.0,,11
4954,661,0,15.0,,15
4955,661,2,4.0,,4
4956,661,4,14.0,,14
4957,661,6,8.0,,8
4958,661,8,20.0,,20
4959,661,10,5.0,,5
4960,661,12,8.0,,8
4961,661,14,1.0,,1
4962,662,0,15.0,,15
4963,662,2,9.0,,9
4964,662,4,18.0,,18
4965,662,6,13.0,,13
4966,662,8,20.0,,20
4967,662,10,1.0,,1
4968,663,0,3.0,,3
4969,663,2,3.0,,3
4970,663,4,19.0,,19
4971,663,6,6.0,,6
4972,663,8,2.0,,2
4973,663,10,2.0,,2
4974,663,12,13.0,,13
4975,663,14,10.0,,10
4976,663,16,14.0,,14
4977,663,18,20.0,,20
4978,663,20,2.0,,2
4979,663,22,4.0,,4
4980,663,24,16.0,,16
4981,664,0,9.0,,9
4982,664,2,8.0,,8
4983,664,4,6.0,,6
4984,664,6,15.0,,15
4985,664,8,9.0,,9
4986,664,10,7.0,,7
4987,664,12,1.0,,1
4988,665,0,13.0,,13
4989,665,2,7.0,,7
4990,665,4,8.0,,8
4991,665,6,0.0,,0
4992,665,8,16.0,,16
4993,665,10,16.0,,16
4994,666,0,13.0,,13
4995,666,2,5.0,,5
4996,666,4,20.0,,20
4997,666,6,15.0,,15
4998,666,8,4.0,,4
4999,666,10,7.0,,7
5000,666,12,1.0,,1
5001,667,0,17.0,,17
5002,667,2,5.0,,5
5003,667,4,7.0,,7
5004,667,6,1.0,,1
5005,667,8,16.0,,16
5006,668,0,5.0,,5
5007,668,2,5.0,,5
5008,668,4,0.0,,0
5009,668,6,14.0,,14
5010,668,8,1.0,,1
5011,669,0,3.0,,3
5012,669,2,7.0,,7
5013,669,4,14.0,,14
5014,669,6,5.0,,5
5015,669,8,13.0,,13
5016,669,10,5.0,,5
5017,669,12,5.0,,5
5018,669,14,5.0,,5
5019,669,16,2.0,,2
5020,669,18,2.0,,2
5021,669,20,2.0,,2
5022,669,22,16.0,,16
5023,669,24,16.0,,16
5024,670,0,3.0,,3
5025,670,2,19.0,,19
5026,670,4,7.0,,7
5027,670,6,16.0,,16
5028,671,0,8.0,,8
5029,671,2,20.0,,20
5030,671,4,3.0,,3
5031,671,6,8.0,,8
5032,671,8,20.0,,20
5033,671,10,3.0,,3
5034,671,12,3.0,,3
5035,671,14,8.0,,8
5036,671,16,7.0,,7
5037,671,18,2.0,,2
5038,671,20,2.0,,2
5039,671,22,16.0,,16
5040,672,0,8.0,,8
5041,672,2,8.0,,8
5042,672,4,3.0,,3
5043,672,6,19.0,,19
5044,672,8,7.0,,7
5045,672,10,4.0,,4
5046,672,12,10.0,,10
5047,672,14,14.0,,14
5048,672,16,4.0,,4
5049,672,18,1.0,,1
5050,673,0,3.0,,3
5051,673,2,8.0,,8
5052,673,4,20.0,,20
5053,673,6,13.0,,13
5054,673,8,14.0,,14
5055,673,10,2.0,,2
5056,673,12,2.0,,2
5057,673,14,1.0,,1
5058,674,0,3.0,,3
5059,674,2,5.0,,5
5060,674,4,7.0,,7
5061,674,6,14.0,,14
5062,674,8,1.0,,1
5063,675,0,3.0,,3
5064,675,2,0.0,,0
5065,675,4,7.0,,7
5066,675,6,8.0,,8
5067,675,8,8.0,,8
5068,675,10,8.0,,8
5069,675,12,9.0,,9
5070,675,14,2.0,,2
5071,675,16,9.0,,9
5072,675,18,1.0,,1
5073,676,0,15.0,,15
5074,676,2,9.0,,9
5075,676,4,15.0,,15
5076,676,6,10.0,,10
5077,676,8,20.0,,20
5078,676,10,8.0,,8
5079,676,12,18.0,,18
5080,676,14,20.0,,20
5081,676,16,11.0,,11
5082,677,0,3.0,,3
5083,677,2,7.0,,7
5084,677,4,4.0,,4
5085,677,6,10.0,,10
5086,677,8,1.0,,1
5087,678,0,3.0,,3
5088,678,2,7.0,,7
5089,678,4,8.0,,8
5090,678,6,20.0,,20
5091,678,8,11.0,,11
5092,679,0,9.0,,9
5093,679,2,3.0,,3
5094,679,4,20.0,,20
5095,679,6,15.0,,15
5096,679,8,9.0,,9
5097,679,10,4.0,,4
5098,679,12,1.0,,1
5099,680,0,3.0,,3
5100,680,2,19.0,,19
5101,680,4,19.0,,19
5102,680,6,20.0,,20
5103,680,8,8.0,,8
5104,680,10,20.0,,20
5105,680,12,20.0,,20
5106,680,14,2.0,,2
5107,680,16,1.0,,1
5108,681,0,3.0,,3
5109,681,2,3.0,,3
5110,681,4,7.0,,7
5111,681,6,8.0,,8
5112,681,8,20.0,,20
5113,681,10,13.0,,13
5114,681,12,2.0,,2
5115,681,14,4.0,,4
5116,681,16,16.0,,16
5117,682,0,3.0,,3
5118,682,2,0.0,,0
5119,682,4,7.0,,7
5120,682,6,15.0,,15
5121,682,8,14.0,,14
5122,682,10,14.0,,14
5123,682,12,16.0,,16
5124,683,0,8.0,,8
5125,683,2,20.0,,20
5126,683,4,11.0,,11
5127,684,0,9.0,,9
5128,684,2,18.0,,18
5129,684,4,18.0,,18
5130,684,6,15.0,,15
5131,684,8,0.0,,0
5132,684,10,18.0,,18
5133,684,12,1.0,,1
5134,685,0,15.0,,15
5135,685,2,9.0,,9
5136,685,4,18.0,,18
5137,685,6,3.0,,3
5138,685,8,14.0,,14
5139,685,10,11.0,,11
5140,686,0,15.0,,15
5141,686,2,9.0,,9
5142,686,4,18.0,,18
5143,686,6,1.0,,1
5144,687,0,13.0,,13
5145,687,2,5.0,,5
5146,687,4,17.0,,17
5147,687,6,13.0,,13
5148,687,8,16.0,,16
5149,687,10,7.0,,7
5150,687,12,8.0,,8
5151,687,14,18.0,,18
5152,687,16,2.0,,2
5153,687,18,13.0,,13
5154,687,20,0.0,,0
5155,687,22,16.0,,16
5156,687,24,16.0,,16
5157,688,0,15.0,,15
5158,688,2,9.0,,9
5159,688,4,4.0,,4
5160,688,6,3.0,,3
5161,688,8,8.0,,8
5162,688,10,7.0,,7
5163,688,12,15.0,,15
5164,688,14,3.0,,3
5165,688,16,3.0,,3
5166,688,18,0.0,,0
5167,688,20,7.0,,7
5168,688,22,16.0,,16
5169,689,0,5.0,,5
5170,689,2,0.0,,0
5171,689,4,13.0,,13
5172,689,6,13.0,,13
5173,689,8,6.0,,6
5174,689,10,9.0,,9
5175,689,12,5.0,,5
5176,689,14,15.0,,15
5177,689,16,4.0,,4
5178,689,18,10.0,,10
5179,689,20,16.0,,16
5180,689,22,1.0,,1
5181,690,0,8.0,,8
5182,690,2,6.0,,6
5183,690,4,15.0,,15
5184,690,6,9.0,,9
5185,690,8,4.0,,4
5186,690,10,15.0,,15
5187,690,12,11.0,,11
5188,690,14,7.0,,7
5189,691,0,8.0,,8
5190,691,2,1.0,,1
5191,691,4,3.0,,3
5192,691,6,20.0,,20
5193,691,8,16.0,,16
5194,691,10,1.0,,1
5195,692,0,15.0,,15
5196,692,2,9.0,,9
5197,692,4,10.0,,10
5198,692,6,13.0,,13
5199,692,8,1.0,,1
5200,693,0,15.0,,15
5201,693,2,9.0,,9
5202,693,4,4.0,,4
5203,693,6,16.0,,16
5204,693,8,8.0,,8
5205,693,10,1.0,,1
5206,694,0,8.0,,8
5207,694,2,19.0,,19
5208,694,4,19.0,,19
5209,694,6,0.0,,0
5210,694,8,7.0,,7
5211,694,10,14.0,,14
5212,694,12,7.0,,7
5213,694,14,1.0,,1
5214,695,0,3.0,,3
5215,695,2,19.0,,19
5216,695,4,3.0,,3
5217,695,6,7.0,,7
5218,695,8,15.0,,15
5219,695,10,9.0,,9
5220,695,12,18.0,,18
5221,695,14,1.0,,1
5222,696,0,3.0,,3
5223,696,2,6.0,,6
5224,696,4,13.0,,13
5225,696,6,13.0,,13
5226,696,8,14.0,,14
5227,696,10,10.0,,10
5228,696,12,1.0,,1
5229,696,14,11.0,,11
5230,697,0,15.0,,15
5231,697,2,4.0,,4
5232,697,4,15.0,,15
5233,697,6,7.0,,7
5234,697,8,8.0,,8
5235,697,10,9.0,,9
5236,697,12,20.0,,20
5237,697,14,1.0,,1
5238,698,0,15.0,,15
5239,698,2,9.0,,9
5240,698,4,14.0,,14
5241,698,6,13.0,,13
5242,698,8,5.0,,5
5243,698,10,7.0,,7
5244,698,12,1.0,,1
5245,699,0,5.0,,5
5246,699,2,13.0,,13
5247,699,4,0.0,,0
5248,699,6,8.0,,8
5249,699,8,8.0,,8
5250,699,10,17.0,,17
5251,699,12,13.0,,13
5252,699,14,7.0,,7
5253,699,16,15.0,,15
5254,699,18,4.0,,4
5255,699,20,18.0,,18
5256,699,22,16.0,,16
5257,699,24,11.0,,11
5258,700,0,8.0,,8
5259,700,2,8.0,,8
5260,700,4,18.0,,18
5261,700,6,3.0,,3
5262,700,8,19.0,,19
5263,700,10,2.0,,2
5264,700,12,4.0,,4
5265,700,14,14.0,,14
5266,700,16,16.0,,16
5267,700,18,11.0,,11
5268,701,0,2.0,,2
5269,701,2,15.0,,15
5270,701,4,16.0,,16
5271,701,6,16.0,,16
5272,702,0,13.0,,13
5273,702,2,5.0,,5
5274,702,4,17.0,,17
5275,702,6,8.0,,8
5276,702,8,11.0,,11
5277,703,0,15.0,,15
5278,703,2,4.0,,4
5279,703,4,16.0,,16
5280,703,6,10.0,,10
5281,703,8,17.0,,17
5282,703,10,5.0,,5
5283,703,12,0.0,,0
5284,703,14,8.0,,8
5285,703,16,20.0,,20
5286,703,18,11.0,,11
5287,704,0,3.0,,3
5288,704,2,9.0,,9
5289,704,4,14.0,,14
5290,704,6,7.0,,7
5291,704,8,15.0,,15
5292,704,10,4.0,,4
5293,704,12,18.0,,18
5294,704,14,4.0,,4
5295,704,16,1.0,,1
5296,705,0,8.0,,8
5297,705,2,8.0,,8
5298,705,4,18.0,,18
5299,705,6,15.0,,15
5300,705,8,4.0,,4
5301,705,10,4.0,,4
5302,705,12,15.0,,15
5303,705,14,1.0,,1
5304,706,0,8.0,,8
5305,706,2,8.0,,8
5306,706,4,9.0,,9
5307,706,6,17.0,,17
5308,706,8,14.0,,14
5309,706,10,1.0,,1
5310,706,12,11.0,,11
5311,707,0,8.0,,8
5312,707,2,18.0,,18
5313,707,4,19.0,,19
5314,707,6,8.0,,8
5315,707,8,14.0,,14
5316,707,10,2.0,,2
5317,707,12,2.0,,2
5318,707,14,11.0,,11
5319,708,0,13.0,,13
5320,708,2,7.0,,7
5321,708,4,16.0,,16
5322,709,0,15.0,,15
5323,709,2,9.0,,9
5324,709,4,14.0,,14
5325,709,6,16.0,,16
5326,709,8,1.0,,1
5327,709,10,16.0,,16
5328,710,0,3.0,,3
5329,710,2,14.0,,14
5330,710,4,15.0,,15
5331,710,6,15.0,,15
5332,710,8,15.0,,15
5333,710,10,14.0,,14
5334,710,12,1.0,,1
5335,711,0,8.0,,8
5336,711,2,20.0,,20
5337,711,4,13.0,,13
5338,711,6,0.0,,0
5339,711,8,13.0,,13
5340,711,10,6.0,,6
5341,711,12,1.0,,1
5342,712,0,15.0,,15
5343,712,2,9.0,,9
5344,712,4,10.0,,10
5345,712,6,1.0,,1
5346,713,0,3.0,,3
5347,713,2,15.0,,15
5348,713,4,9.0,,9
5349,713,6,14.0,,14
5350,713,8,13.0,,13
5351,713,10,7.0,,7
5352,713,12,1.0,,1
5353,713,14,1.0,,1
5354,714,0,13.0,,13
5355,714,2,9.0,,9
5356,714,4,17.0,,17
5357,714,6,6.0,,6
5358,715,0,3.0,,3
5359,715,2,3.0,,3
5360,715,4,7.0,,7
5361,715,6,10.0,,10
5362,715,8,16.0,,16
5363,715,10,1.0,,1
5364,716,0,17.0,,17
5365,716,2,0.0,,0
5366,716,4,17.0,,17
5367,716,6,14.0,,14
5368,716,8,13.0,,13
5369,716,10,17.0,,17
5370,716,12,0.0,,0
5371,716,14,14.0,,14
5372,716,16,1.0,,1
5373,716,18,16.0,,16
5374,717,0,17.0,,17
5375,717,2,9.0,,9
5376,717,4,14.0,,14
5377,717,6,15.0,,15
5378,717,8,9.0,,9
5379,717,10,1.0,,1
5380,718,0,2.0,,2
5381,718,2,8.0,,8
5382,718,4,16.0,,16
5383,719,0,8.0,,8
5384,719,2,16.0,,16
5385,719,4,15.0,,15
5386,719,6,9.0,,9
5387,719,8,10.0,,10
5388,719,10,11.0,,11
5389,720,0,8.0,,8
5390,720,2,20.0,,20
5391,720,4,19.0,,19
5392,720,6,14.0,,14
5393,720,8,1.0,,1
5394,721,0,3.0,,3
5395,721,2,3.0,,3
5396,721,4,19.0,,19
5397,721,6,14.0,,14
5398,721,8,15.0,,15
5399,721,10,4.0,,4
5400,721,12,9.0,,9
5401,721,14,10.0,,10
5402,721,16,1.0,,1
5403,722,0,15.0,,15
5404,722,2,9.0,,9
5405,722,4,7.0,,7
5406,722,6,17.0,,17
5407,722,8,17.0,,17
5408,722,10,13.0,,13
5409,722,12,16.0,,16
5410,723,0,8.0,,8
5411,723,2,18.0,,18
5412,723,4,1.0,,1
5413,724,0,8.0,,8
5414,724,2,18.0,,18
5415,724,4,15.0,,15
5416,724,6,9.0,,9
5417,724,8,15.0,,15
5418,724,10,7.0,,7
5419,724,12,18.0,,18
5420,724,14,1.0,,1
5421,724,16,11.0,,11
5422,725,0,15.0,,15
5423,725,2,4.0,,4
5424,725,4,15.0,,15
5425,725,6,8.0,,8
5426,725,8,20.0,,20
5427,725,10,8.0,,8
5428,725,12,1.0,,1
5429,726,0,13.0,,13
5430,726,2,17.0,,17
5431,726,4,17.0,,17
5432,726,6,14.0,,14
5433,726,8,14.0,,14
5434,726,10,3.0,,3
5435,726,12,19.0,,19
5436,726,14,0.0,,0
5437,727,0,13.0,,13
5438,727,2,13.0,,13
5439,727,4,14.0,,14
5440,727,6,8.0,,8
5441,727,8,20.0,,20
5442,727,10,2.0,,2
5443,727,12,14.0,,14
5444,727,14,2.0,,2
5445,727,16,16.0,,16
5446,728,0,2.0,,2
5447,728,2,4.0,,4
5448,728,4,6.0,,6
5449,728,6,16.0,,16
5450,729,0,8.0,,8
5451,729,2,9.0,,9
5452,729,4,0.0,,0
5453,729,6,8.0,,8
5454,729,8,8.0,,8
5455,729,10,6.0,,6
5456,729,12,5.0,,5
5457,729,14,18.0,,18
5458,729,16,2.0,,2
5459,729,18,16.0,,16
5460,729,20,11.0,,11
5461,729,22,16.0,,16
5462,730,0,8.0,,8
5463,730,2,6.0,,6
5464,730,4,18.0,,18
5465,730,6,15.0,,15
5466,730,8,9.0,,9
5467,730,10,10.0,,10
5468,730,12,16.0,,16
5469,731,0,8.0,,8
5470,731,2,0.0,,0
5471,731,4,18.0,,18
5472,731,6,15.0,,15
5473,731,8,4.0,,4
5474,731,10,10.0,,10
5475,731,12,4.0,,4
5476,731,14,18.0,,18
5477,732,0,9.0,,9
5478,732,2,8.0,,8
5479,732,4,15.0,,15
5480,732,6,4.0,,4
5481,732,8,18.0,,18
5482,732,10,1.0,,1
5483,733,0,2.0,,2
5484,733,2,4.0,,4
5485,733,4,8.0,,8
5486,733,6,16.0,,16
5487,733,8,1.0,,1
5488,734,0,15.0,,15
5489,734,2,4.0,,4
5490,734,4,18.0,,18
5491,734,6,8.0,,8
5492,734,8,6.0,,6
5493,735,0,9.0,,9
5494,735,2,13.0,,13
5495,735,4,14.0,,14
5496,735,6,15.0,,15
5497,735,8,4.0,,4
5498,735,10,18.0,,18
5499,735,12,1.0,,1
5500,736,0,0.0,,0
5501,736,2,19.0,,19
5502,736,4,19.0,,19
5503,736,6,7.0,,7
5504,736,8,4.0,,4
5505,736,10,16.0,,16
5506,737,0,17.0,,17
5507,737,2,16.0,,16
5508,737,4,10.0,,10
5509,737,6,15.0,,15
5510,737,8,4.0,,4
5511,737,10,4.0,,4
5512,737,12,1.0,,1
5513,737,14,16.0,,16
5514,738,0,3.0,,3
5515,738,2,14.0,,14
5516,738,4,14.0,,14
5517,738,6,14.0,,14
5518,738,8,15.0,,15
5519,738,10,9.0,,9
5520,738,12,4.0,,4
5521,738,14,4.0,,4
5522,738,16,4.0,,4
5523,738,18,16.0,,16
5524,739,0,15.0,,15
5525,739,2,4.0,,4
5526,739,4,18.0,,18
5527,739,6,3.0,,3
5528,739,8,7.0,,7
5529,739,10,4.0,,4
5530,739,12,11.0,,11
5531,740,0,13.0,,13
5532,740,2,7.0,,7
5533,740,4,0.0,,0
5534,740,6,3.0,,3
5535,740,8,14.0,,14
5536,740,10,11.0,,11
5537,741,0,3.0,,3
5538,741,2,20.0,,20
5539,741,4,6.0,,6
5540,741,6,11.0,,11
5541,742,0,15.0,,15
5542,742,2,15.0,,15
5543,742,4,4.0,,4
5544,742,6,16.0,,16
5545,742,8,17.0,,17
5546,742,10,13.0,,13
5547,742,12,14.0,,14
5548,742,14,16.0,,16
5549,743,0,13.0,,13
5550,743,2,13.0,,13
5551,743,4,0.0,,0
5552,743,6,0.0,,0
5553,743,8,6.0,,6
5554,743,10,15.0,,15
5555,743,12,9.0,,9
5556,743,14,4.0,,4
5557,743,16,15.0,,15
5558,743,18,16.0,,16
5559,744,0,3.0,,3
5560,744,2,0.0,,0
5561,744,4,14.0,,14
5562,744,6,4.0,,4
5563,744,8,1.0,,1
5564,745,0,13.0,,13
5565,745,2,17.0,,17
5566,745,4,6.0,,6
5567,745,6,15.0,,15
5568,745,8,15.0,,15
5569,745,10,15.0,,15
5570,745,12,1.0,,1
5571,746,0,5.0,,5
5572,746,2,17.0,,17
5573,746,4,17.0,,17
5574,746,6,6.0,,6
5575,746,8,20.0,,20
5576,746,10,8.0,,8
5577,746,12,1.0,,1
5578,747,0,3.0,,3
5579,747,2,3.0,,3
5580,747,4,6.0,,6
5581,747,6,20.0,,20
5582,747,8,8.0,,8
5583,747,10,18.0,,18
5584,747,12,20.0,,20
5585,747,14,1.0,,1
5586,748,0,15.0,,15
5587,748,2,9.0,,9
5588,748,4,14.0,,14
5589,748,6,16.0,,16
5590,748,8,3.0,,3
5591,748,10,6.0,,6
5592,748,12,16.0,,16
5593,749,0,8.0,,8
5594,749,2,6.0,,6
5595,749,4,19.0,,19
5596,749,6,19.0,,19
5597,749,8,8.0,,8
5598,749,10,14.0,,14
5599,749,12,1.0,,1
5600,750,0,3.0,,3
5601,750,2,0.0,,0
5602,750,4,14.0,,14
5603,750,6,15.0,,15
5604,750,8,9.0,,9
5605,750,10,4.0,,4
5606,750,12,18.0,,18
5607,750,14,1.0,,1
5608,751,0,15.0,,15
5609,751,2,4.0,,4
5610,751,4,4.0,,4
5611,751,6,10.0,,10
5612,751,8,14.0,,14
5613,751,10,13.0,,13
5614,751,12,14.0,,14
5615,751,14,14.0,,14
5616,751,16,1.0,,1
5617,752,0,8.0,,8
5618,752,2,6.0,,6
5619,752,4,15.0,,15
5620,752,6,9.0,,9
5621,752,8,4.0,,4
5622,752,10,18.0,,18
5623,752,12,1.0,,1
5624,753,0,15.0,,15
5625,753,2,9.0,,9
5626,753,4,10.0,,10
5627,753,6,13.0,,13
5628,753,8,0.0,,0
5629,753,10,17.0,,17
5630,753,12,7.0,,7
5631,753,14,1.0,,1
5632,754,0,3.0,,3
5633,754,2,14.0,,14
5634,754,4,3.0,,3
5635,754,6,3.0,,3
5636,754,8,20.0,,20
5637,754,10,2.0,,2
5638,754,12,1.0,,1
5639,754,14,11.0,,11
5640,755,0,8.0,,8
5641,755,2,0.0,,0
5642,755,4,3.0,,3
5643,755,6,14.0,,14
5644,755,8,11.0,,11
5645,756,0,15.0,,15
5646,756,2,15.0,,15
5647,756,4,15.0,,15
5648,756,6,7.0,,7
5649,756,8,0.0,,0
5650,756,10,8.0,,8
5651,756,12,5.0,,5
5652,756,14,14.0,,14
5653,756,16,1.0,,1
5654,757,0,3.0,,3
5655,757,2,3.0,,3
5656,757,4,14.0,,14
5657,757,6,14.0,,14
5658,757,8,11.0,,11
5659,758,0,3.0,,3
5660,758,2,0.0,,0
5661,758,4,20.0,,20
5662,758,6,15.0,,15
5663,758,8,4.0,,4
5664,758,10,18.0,,18
