;UUID;Speaker;Utterance
4361;555a86e1-fa88-497f-8286-ade384dff856;136460;@sprintcare -im sure if u had to take care of ur customer svc issues PUBLICLY my family would hv had a much diff experience.
4362;555a86e1-fa88-497f-8286-ade384dff856;136460;Maybe u would hv discovered how to be helpful #sprintDOESNOTcare #shadysprint #sprintfail #leavingsprint
4363;555a86e1-fa88-497f-8286-ade384dff856;sprintcare;@136460 Hello Kelsie, we hate to hear you having issues with our customer service.
4364;555a86e1-fa88-497f-8286-ade384dff856;sprintcare;But how can I help you today?
4365;555a86e1-fa88-497f-8286-ade384dff856;136460;@sprintcare Doubt it!
4366;555a86e1-fa88-497f-8286-ade384dff856;136460;Tired of wasting my time.
4367;555a86e1-fa88-497f-8286-ade384dff856;136460;"FOUR do u hear me FOUR cust svc agents &amp; NO ONE is ""AUTHORIZED"" 2do anything!"
4368;555a86e1-fa88-497f-8286-ade384dff856;136460;Connect me w upper mgmt who can!
4369;555a86e1-fa88-497f-8286-ade384dff856;136460;Tired of being shuffled around
4370;555a86e1-fa88-497f-8286-ade384dff856;sprintcare;@136460 I understand the frustration but can you tell me the issue you having today?
4371;555a86e1-fa88-497f-8286-ade384dff856;136460;@sprintcare Expect same promo offered 2new customers.
4372;555a86e1-fa88-497f-8286-ade384dff856;136460;$350 off iphone 8plus.
4373;555a86e1-fa88-497f-8286-ade384dff856;136460;Would buy (2) Iphone 8plus 256gb.
4374;555a86e1-fa88-497f-8286-ade384dff856;136460;Shady 2deny it to 16yr customer when willing 2abide by lease agreement.
4375;555a86e1-fa88-497f-8286-ade384dff856;136460;If we WERE NOT sprint customers we would hv gotten the deal few days ago when I originally called cust care
4376;555a86e1-fa88-497f-8286-ade384dff856;sprintcare;@136460 I understand and appreciate your loyalty for 16 years, and I know some offers are targeted for new customers we do have deals on the iphone x and 8s but its only for the 64gb I can check to seeing about upgrading to that phone and see if we can save you the $350?
4377;555a86e1-fa88-497f-8286-ade384dff856;136460;@sprintcare Appreciate the effort.
4378;555a86e1-fa88-497f-8286-ade384dff856;136460;Yes, plz see if consideration will be extended to us.
4379;555a86e1-fa88-497f-8286-ade384dff856;sprintcare;@136460 Ok I'm going to check the account and see the deals we have for you.
4380;555a86e1-fa88-497f-8286-ade384dff856;136460;@sprintcare fyi -only interested in the $350 off.
4381;555a86e1-fa88-497f-8286-ade384dff856;136460;Had cust svc come back w offers I was not interested.
4382;555a86e1-fa88-497f-8286-ade384dff856;136460;Plz dont waste my time.
4383;555a86e1-fa88-497f-8286-ade384dff856;136460;I expect a good faith effort on this offer
4384;555a86e1-fa88-497f-8286-ade384dff856;136460;@sprintcare Not asking for anything more than what you are offering new customers - who u hv no relationship with.
4385;555a86e1-fa88-497f-8286-ade384dff856;136460;Consideration is all im asking for.
4386;555a86e1-fa88-497f-8286-ade384dff856;sprintcare;@136460 I understand I will need to look to see if you can get the offer but I will need you to fill out the link I sent you so I can access the account.
4387;555a86e1-fa88-497f-8286-ade384dff856;136460;@sprintcare Ok but plz do not keep me waiting for almost an hour staring at my screen like what happ 2 days ago.
4388;555a86e1-fa88-497f-8286-ade384dff856;sprintcare;@136460 I understand and ready to look into this deal for you.
4389;555a86e1-fa88-497f-8286-ade384dff856;sprintcare;@136460 Don't forget to fill out the link please.
4390;555a86e1-fa88-497f-8286-ade384dff856;136460;@sprintcare filled out
4391;555a86e1-fa88-497f-8286-ade384dff856;sprintcare;@136460 Got it and looking thank you.
4392;555a86e1-fa88-497f-8286-ade384dff856;sprintcare;@136460 Ok so I checked for that deal and I don't see any offers for you for that deal.
4393;555a86e1-fa88-497f-8286-ade384dff856;sprintcare;Not to say you can't get it that deal I will need to get you to our sales team to see what they can work out for you.
4394;555a86e1-fa88-497f-8286-ade384dff856;sprintcare;The number you provided in the link is that a good callback number to call you?
4395;555a86e1-fa88-497f-8286-ade384dff856;136460;@sprintcare Yes it is.
4396;555a86e1-fa88-497f-8286-ade384dff856;136460;"BUT hv spoken w sales team &amp; I get runaround."
4397;555a86e1-fa88-497f-8286-ade384dff856;136460;"EVERYONE says they don't hv authority to approve that &amp; offer to hv supervisor call me back."
4398;555a86e1-fa88-497f-8286-ade384dff856;136460;It is DAY 6!!!!
4399;555a86e1-fa88-497f-8286-ade384dff856;136460;No callback, no answers to anything.
4400;555a86e1-fa88-497f-8286-ade384dff856;136460;So FRUSTRATED!!
4401;555a86e1-fa88-497f-8286-ade384dff856;136460;!
4402;555a86e1-fa88-497f-8286-ade384dff856;sprintcare;@136460 Hello unfortunately this offer is not available to you.
4403;555a86e1-fa88-497f-8286-ade384dff856;sprintcare;I am sorry we do have other great offers that are tailored to you.
4404;555a86e1-fa88-497f-8286-ade384dff856;sprintcare;-FR
4405;555a86e1-fa88-497f-8286-ade384dff856;136460;@sprintcare Ur response speaks volumes.
4406;555a86e1-fa88-497f-8286-ade384dff856;136460;Dk any other biz who wouldn't extend a consideration to a 16yr customer.
4407;555a86e1-fa88-497f-8286-ade384dff856;136460;"Ur culture of indifference &amp; disregard for long time customers is appalling."
4408;555a86e1-fa88-497f-8286-ade384dff856;136460;Taking our biz elsewhere.
4409;94b1cd3f-82c7-453e-8c18-e5c81616330d;298926;@O2 is there a way i can get a upgrade without paying upfront cost?
4410;94b1cd3f-82c7-453e-8c18-e5c81616330d;298926;My phones broken and desperately need a phone
4411;94b1cd3f-82c7-453e-8c18-e5c81616330d;O2;@298926 The upfront fee would depend on what contract you chose to upgrade onto.
4412;94b1cd3f-82c7-453e-8c18-e5c81616330d;O2;Have you seen anything you like?
4413;94b1cd3f-82c7-453e-8c18-e5c81616330d;298926;@O2 Iphone 7 or 7plus with 5gb data
4414;94b1cd3f-82c7-453e-8c18-e5c81616330d;O2;@298926 Ah right, check out the latest deals on these here: https://t.co/a7ED2mjzW2 Are you thinking of recycling your old phone?
4415;94b1cd3f-82c7-453e-8c18-e5c81616330d;298926;@O2 No.
4416;94b1cd3f-82c7-453e-8c18-e5c81616330d;298926;Ive seen those but im trying to avoid paying upfront fee.
4417;94b1cd3f-82c7-453e-8c18-e5c81616330d;298926;Tbh ive seen better deals elsewhere and im just thinking what to do.
4418;94b1cd3f-82c7-453e-8c18-e5c81616330d;O2;@298926 😞 Have you already spoken to our upgrade team over the phone to see what we can offer?
4419;94b1cd3f-82c7-453e-8c18-e5c81616330d;O2;: https://t.co/XrXpASGB7O
4420;94b1cd3f-82c7-453e-8c18-e5c81616330d;298926;@O2 We spoke over live chat but wasnt much help.
4421;94b1cd3f-82c7-453e-8c18-e5c81616330d;O2;@298926 Ah okay, if the deal you want has an upfront fee, you'd need to pay it.
4422;94b1cd3f-82c7-453e-8c18-e5c81616330d;O2;We're sorry for any inconvenience.
4423;cd2f9896-eedc-4dd1-aadd-c600ccd1fca9;324514;@115879 And here I thought yesterday's ride was awful.
4424;cd2f9896-eedc-4dd1-aadd-c600ccd1fca9;324514;Running late af with dangerous driver.
4425;cd2f9896-eedc-4dd1-aadd-c600ccd1fca9;AskLyft;"@324514 Please report this to our Critical Response Line by clicking the ""Call Me"" button and entering your number at https://t.co/93jojKlTCK."
4426;cd2f9896-eedc-4dd1-aadd-c600ccd1fca9;324514;@AskLyft Is there a way to submit this electronically?
4427;cd2f9896-eedc-4dd1-aadd-c600ccd1fca9;324514;I prefer to file my complaint in writing.
4428;cd2f9896-eedc-4dd1-aadd-c600ccd1fca9;AskLyft;@324514 Please feel free to send this through our Help Center ticket request form at https://t.co/mSGO64yDdd.
4429;cd2f9896-eedc-4dd1-aadd-c600ccd1fca9;AskLyft;@324514 This will be sent directly to the appropriate Support Team.
4430;cd2f9896-eedc-4dd1-aadd-c600ccd1fca9;324514;"@AskLyft Is that a ""no""?"
4431;cd2f9896-eedc-4dd1-aadd-c600ccd1fca9;324514;Because your response does not answer my question.
4432;cd2f9896-eedc-4dd1-aadd-c600ccd1fca9;AskLyft;@324514 You can submit an email to our Support Team at https://t.co/mSGO64yDdd.
4433;cd2f9896-eedc-4dd1-aadd-c600ccd1fca9;324514;@AskLyft Thank you.
4434;1bf2dea5-0959-47e1-90b2-840f5dd1c033;408171;@GWRHelp hey, trying to book tickets over the festive season but can't get assigned seats and it says unconfirmed.
4435;1bf2dea5-0959-47e1-90b2-840f5dd1c033;408171;should I wait?
4436;1bf2dea5-0959-47e1-90b2-840f5dd1c033;408171;thks!
4437;1bf2dea5-0959-47e1-90b2-840f5dd1c033;GWRHelp;@408171 Hello.
4438;1bf2dea5-0959-47e1-90b2-840f5dd1c033;GWRHelp;When are you travelling please?
4439;1bf2dea5-0959-47e1-90b2-840f5dd1c033;GWRHelp;- Jordan
4440;1bf2dea5-0959-47e1-90b2-840f5dd1c033;408171;@GWRHelp Hey Jordan, 23rd-27th Dec?
4441;1bf2dea5-0959-47e1-90b2-840f5dd1c033;GWRHelp;@408171 Upgrade work is taking place and the timetable is being revised.
4442;1bf2dea5-0959-47e1-90b2-840f5dd1c033;GWRHelp;Booking horizons can be found here: https://t.co/4BYUNd7mJY - Jordan
4443;1bf2dea5-0959-47e1-90b2-840f5dd1c033;408171;@GWRHelp thanks, but it doesn't tell me anything that helps?
4444;1bf2dea5-0959-47e1-90b2-840f5dd1c033;408171;will there be trains, and why can't I book a seat for example?
4445;1bf2dea5-0959-47e1-90b2-840f5dd1c033;408171;should I wait or book?
4446;1bf2dea5-0959-47e1-90b2-840f5dd1c033;GWRHelp;@408171 Yes, there will be trains over the holidays but we are waiting for Network Rail to confirmed the revised timetable.
4447;1bf2dea5-0959-47e1-90b2-840f5dd1c033;GWRHelp;(1/2)
4448;1bf2dea5-0959-47e1-90b2-840f5dd1c033;GWRHelp;@408171 Once confirmed, you'll be able to reserve seats - Jordan (2/2)
4449;1bf2dea5-0959-47e1-90b2-840f5dd1c033;408171;@GWRHelp ahh okay, I'll hang on a bit longer then.
4450;1bf2dea5-0959-47e1-90b2-840f5dd1c033;408171;thanks Jordan
4451;1bf2dea5-0959-47e1-90b2-840f5dd1c033;GWRHelp;@408171 You're welcome!
4452;1bf2dea5-0959-47e1-90b2-840f5dd1c033;GWRHelp;- Jordan
4453;5d5c110e-98f2-499c-996a-a88367bc07ef;314496;@Ask_Spectrum did you greedy pigs meet an agreement yet?
4454;5d5c110e-98f2-499c-996a-a88367bc07ef;314496;You seem to think we’re kidding when we say we’ll switch to @115722
4455;5d5c110e-98f2-499c-996a-a88367bc07ef;Ask_Spectrum;@314496 Spectrum is currently working with Viacom to continue providing its channels.
4456;5d5c110e-98f2-499c-996a-a88367bc07ef;Ask_Spectrum;Be assured that Spectrum is commit... https://t.co/1EEChxa9so
4457;5d5c110e-98f2-499c-996a-a88367bc07ef;314496;@Ask_Spectrum Be assured spectrum is committed to filling our pockets and giving customers the shittiest service ever?
4458;5d5c110e-98f2-499c-996a-a88367bc07ef;314496;Was that the rest of the tweet?
4459;5d5c110e-98f2-499c-996a-a88367bc07ef;Ask_Spectrum;@314496 Sorry, I can break up the tweet.
4460;5d5c110e-98f2-499c-996a-a88367bc07ef;Ask_Spectrum;"""Spectrum is currently working with Viacom to continue providing its channels."
4461;5d5c110e-98f2-499c-996a-a88367bc07ef;Ask_Spectrum;-cont...
4462;5d5c110e-98f2-499c-996a-a88367bc07ef;Ask_Spectrum;@314496 Be assured that Spectrum is committed to holding down the cost of your cable service and reaching an agreement that is -cont...
4463;5d5c110e-98f2-499c-996a-a88367bc07ef;Ask_Spectrum;@314496 fair for our customers.
4464;5d5c110e-98f2-499c-996a-a88367bc07ef;Ask_Spectrum;Our intention is to continue to provide Viacom programming.
4465;5d5c110e-98f2-499c-996a-a88367bc07ef;Ask_Spectrum;We appreciate your patience as we work -cont...
4466;5d5c110e-98f2-499c-996a-a88367bc07ef;Ask_Spectrum;@314496 to resolve this issue on your behalf.
4467;5d5c110e-98f2-499c-996a-a88367bc07ef;Ask_Spectrum;"For additional information you can visit https://t.co/yHH0s6UY8h."""
4468;5d5c110e-98f2-499c-996a-a88367bc07ef;314496;@Ask_Spectrum Oooh their not using the automated system anymore it looks like maybe their actually realizing we’re REALLY going to switch providers
4469;e7110996-bea1-4a8b-8542-62bc5648d4c2;451684;@AmazonHelp I have just recieved an email with the confirmation for my pre order of payback delux edition but I don't know where the code is
4470;e7110996-bea1-4a8b-8542-62bc5648d4c2;AmazonHelp;@451684 Sorry for the trouble!
4471;e7110996-bea1-4a8b-8542-62bc5648d4c2;AmazonHelp;We're here to help!
4472;e7110996-bea1-4a8b-8542-62bc5648d4c2;AmazonHelp;Could you link us to the item you are referring to, so we can take a closer look?
4473;e7110996-bea1-4a8b-8542-62bc5648d4c2;AmazonHelp;^VB
4474;e7110996-bea1-4a8b-8542-62bc5648d4c2;451684;@AmazonHelp Need for speed payback delux edition for PS4 https://t.co/6yUtSzEVH4
4475;e7110996-bea1-4a8b-8542-62bc5648d4c2;AmazonHelp;@451684 (2/2)Your content code will auto-populate, Just click 'Confirm' and your content will be added directly to your PSN account.
4476;e7110996-bea1-4a8b-8542-62bc5648d4c2;AmazonHelp;^EB
4477;e7110996-bea1-4a8b-8542-62bc5648d4c2;AmazonHelp;"@451684 Click on the 'Redeem from https://t.co/nA6rSMyBnz' link found on the Thank You page &amp; sign in w/ your Playstation account."
4478;e7110996-bea1-4a8b-8542-62bc5648d4c2;AmazonHelp;(1/1)
4479;e7110996-bea1-4a8b-8542-62bc5648d4c2;451684;@AmazonHelp Where is the thank you page?
4480;e7110996-bea1-4a8b-8542-62bc5648d4c2;451684;@AmazonHelp The code was not entered automatically
4481;e7110996-bea1-4a8b-8542-62bc5648d4c2;451684;@AmazonHelp It takes me to the redeem code page but it doesnt auto populate the code
4482;e7110996-bea1-4a8b-8542-62bc5648d4c2;AmazonHelp;@451684 Based on the screenshot this won't be avail until 7 Nov at 0:00.
4483;e7110996-bea1-4a8b-8542-62bc5648d4c2;AmazonHelp;"You'll then click the link that says ""Access your content""(1/2)"
4484;e7110996-bea1-4a8b-8542-62bc5648d4c2;AmazonHelp;@451684 You should also receive another e-mail letting you know when the content is actually avail, with a similar link.
4485;e7110996-bea1-4a8b-8542-62bc5648d4c2;AmazonHelp;(2/2) ^KH
4486;b2183177-4d07-4266-9cf0-1457965a426b;396633;@115783 Is trying to tax my donation to the #BasedInUganda charity @47344 50% for wanting to leave property that has NO POWER for DAYS!
4487;b2183177-4d07-4266-9cf0-1457965a426b;396633;https://t.co/st7Muad5p8
4488;b2183177-4d07-4266-9cf0-1457965a426b;396633;@115783 @47344 I will keep after @115783 until our employee is either MOVED to another nearby location OR my money is 100% REFUNDED so we can go to hotel
4489;b2183177-4d07-4266-9cf0-1457965a426b;AirbnbHelp;@396633 Hi Don, we're sorry to hear this.
4490;b2183177-4d07-4266-9cf0-1457965a426b;AirbnbHelp;Please DM us the reservation code so we can investigate.
4491;b2183177-4d07-4266-9cf0-1457965a426b;AirbnbHelp;We're standing by.
4492;b2183177-4d07-4266-9cf0-1457965a426b;396633;@AirbnbHelp You already have it from my other @123765 account for my handyman business @392748 As explained before the private abuse IS OVER!
4493;b2183177-4d07-4266-9cf0-1457965a426b;396633;@AirbnbHelp Customer Service in MY WORLD means taking a financial hit if need be.
4494;b2183177-4d07-4266-9cf0-1457965a426b;396633;While fixing tub leak broke toilet tank REPLACED toilet tank https://t.co/sW8Yv2OMuy
4495;b2183177-4d07-4266-9cf0-1457965a426b;AirbnbHelp;@396633 Thank you for this information, Don.
4496;b2183177-4d07-4266-9cf0-1457965a426b;AirbnbHelp;We have located your account and see that you have a case open with the appropriate team.
4497;b2183177-4d07-4266-9cf0-1457965a426b;AirbnbHelp;1/2
4498;b2183177-4d07-4266-9cf0-1457965a426b;AirbnbHelp;@396633 We have updated your case notes and asked that your Case Manager follow-up with you directly.
4499;b2183177-4d07-4266-9cf0-1457965a426b;AirbnbHelp;We appreciate your patience in the meantime.
4500;b2183177-4d07-4266-9cf0-1457965a426b;396633;"@115783 @47344 Absentee @115783 Host LIES TO ME &amp; delays solution for EXTRA DAY &amp; @AirbnbHelp feels he should be rewarded with 10 days reservation balance https://t.co/9liYVTl2kj"
4501;b2183177-4d07-4266-9cf0-1457965a426b;AirbnbHelp;@396633 Hi Don, we have asked a Case Manager to follow up with you directly.
4502;b2183177-4d07-4266-9cf0-1457965a426b;AirbnbHelp;Please delete your other tweet as it contains sensitive info.
4503;b2183177-4d07-4266-9cf0-1457965a426b;396633;@AirbnbHelp No!
4504;b2183177-4d07-4266-9cf0-1457965a426b;396633;@AirbnbHelp You can DEAL WITH ME HERE!
4505;b2183177-4d07-4266-9cf0-1457965a426b;396633;People with the upperhand NEED A BRIGHT LIGHT SHONE ON THEIR DEALINGS https://t.co/86RFfwut8R
4506;b2183177-4d07-4266-9cf0-1457965a426b;396633;@AirbnbHelp Wow just wow, could this trip BE ANY WORSE!
4507;b2183177-4d07-4266-9cf0-1457965a426b;396633;Somewhere along the way she actually DID pick up a mosquito borne disease.
4508;b2183177-4d07-4266-9cf0-1457965a426b;396633;Has receipt for shots https://t.co/CmPNdKHUp7
4509;b2183177-4d07-4266-9cf0-1457965a426b;AirbnbHelp;@396633 We see that your case manager is in touch with you via email regarding on the refund.
4510;b2183177-4d07-4266-9cf0-1457965a426b;AirbnbHelp;Meanwhile, please kindly be reminded that Airbnb 1/3
4511;b2183177-4d07-4266-9cf0-1457965a426b;AirbnbHelp;@396633 doesn't accept third party booking.
4512;b2183177-4d07-4266-9cf0-1457965a426b;AirbnbHelp;More info can be found here: https://t.co/hGzLhtiJWY.
4513;b2183177-4d07-4266-9cf0-1457965a426b;AirbnbHelp;@396633 if you have more questions.
4514;b2183177-4d07-4266-9cf0-1457965a426b;AirbnbHelp;Thank you.
4515;b2183177-4d07-4266-9cf0-1457965a426b;AirbnbHelp;3/3
4516;b2183177-4d07-4266-9cf0-1457965a426b;396633;@AirbnbHelp  https://t.co/SvJKgZNyrX
4517;b2183177-4d07-4266-9cf0-1457965a426b;396633;@AirbnbHelp NICE TRY!
4518;b2183177-4d07-4266-9cf0-1457965a426b;396633;You are of course talking about the 13.00 bullshit when a refund was NEVER REQUESTED.
4519;b2183177-4d07-4266-9cf0-1457965a426b;396633;Out of the 50% PENALTY for moving WAS!
